env,algo,rnn,n_episodes,n_frames,train_time,mean_return,std_return
anm,sac-default,None,18120,580630,26888.4920,-19331.4334,819.0780
anm,sac-default,None,18130,580691,26893.0591,-19018.6558,1004.1336
anm,sac-default,None,18140,580882,26901.6153,-19299.9416,846.2617
anm,sac-default,None,18150,581024,26908.6583,-19318.5513,912.1505
anm,sac-default,None,18160,581149,26915.0737,-18959.4332,1020.0615
anm,sac-default,None,18170,581335,26923.4697,-18804.2440,1093.8198
anm,sac-default,None,18180,581497,26931.0876,-19494.3797,735.1247
anm,sac-default,None,18190,581613,26937.2400,-19594.5859,615.2549
anm,sac-default,None,18200,581794,26945.3651,-18813.0365,1137.3165
anm,sac-default,None,18210,582060,26956.1480,-19322.1457,859.1723
anm,sac-default,None,18220,582239,26964.1155,-18901.6885,912.5043
anm,sac-default,None,18230,582407,26971.8954,-19390.0450,645.9523
anm,sac-default,None,18240,582596,26980.2393,-19104.4299,895.6952
anm,sac-default,None,18250,582747,26987.6420,-19516.0806,783.5439
anm,sac-default,None,18260,582888,26994.6450,-19291.1976,938.1368
anm,sac-default,None,18270,583036,27001.8809,-19005.5757,1005.8178
anm,sac-default,None,18280,583183,27009.0619,-19223.6476,913.7564
anm,sac-default,None,18290,583288,27014.9675,-19315.9635,993.7588
anm,sac-default,None,18300,583423,27021.7278,-19009.3576,1047.4126
anm,sac-default,None,18310,583577,27029.0580,-19590.7819,703.9565
anm,sac-default,None,18320,583785,27038.0298,-19133.1935,906.1030
anm,sac-default,None,18330,583862,27042.9466,-19330.1030,743.0610
anm,sac-default,None,18340,583985,27049.2908,-18774.2294,1105.8812
anm,sac-default,None,18350,584067,27054.4194,-19170.6318,729.0944
anm,sac-default,None,18360,584286,27063.7638,-19509.6823,766.3058
anm,sac-default,None,18370,584435,27070.9979,-19097.9451,964.5103
anm,sac-default,None,18380,584624,27079.4020,-19031.2673,1012.4404
anm,sac-default,None,18390,584713,27084.9414,-19406.1093,703.0332
anm,sac-default,None,18400,584929,27094.1959,-19353.3050,767.8024
anm,sac-default,None,18410,584971,27098.1493,-19129.1862,1109.1792
anm,sac-default,None,18420,585032,27102.6030,-19074.4764,1089.2492
anm,sac-default,None,18430,585195,27110.2681,-19017.8711,1070.9516
anm,sac-default,None,18440,585292,27115.8464,-18732.9184,1187.2023
anm,sac-default,None,18450,585525,27125.6437,-19128.0573,932.5103
anm,sac-default,None,18460,585751,27135.1744,-19289.2744,750.7859
anm,sac-default,None,18470,585828,27140.2724,-19295.4727,899.6754
anm,sac-default,None,18480,585962,27147.0361,-19564.1185,606.0955
anm,sac-default,None,18490,586129,27154.7472,-19395.7976,772.5336
anm,sac-default,None,18500,586273,27161.9251,-18950.8690,1056.5957
anm,sac-default,None,18510,586425,27169.2698,-18953.7442,1034.9442
anm,sac-default,None,18520,586545,27175.5186,-18973.8032,1031.4792
anm,sac-default,None,18530,586755,27184.4738,-19373.8403,735.3208
anm,sac-default,None,18540,586856,27190.1716,-19220.6629,919.7619
anm,sac-default,None,18550,587045,27198.6222,-19298.9344,901.9397
anm,sac-default,None,18560,587123,27203.6638,-19177.3841,877.3964
anm,sac-default,None,18570,587330,27212.6383,-19039.4902,827.3950
anm,sac-default,None,18580,587420,27218.0877,-19712.4154,369.2815
anm,sac-default,None,18590,587528,27223.9844,-19771.4024,422.1071
anm,sac-default,None,18600,587767,27233.9007,-19313.1236,972.8001
anm,sac-default,None,18610,587960,27242.4545,-19130.4820,980.6057
anm,sac-default,None,18620,588163,27251.2691,-19237.1810,826.1720
anm,sac-default,None,18630,588378,27260.4852,-19256.5775,930.1070
anm,sac-default,None,18640,588559,27268.7073,-19184.9962,995.1741
anm,sac-default,None,18650,588732,27276.6301,-18956.6073,1161.0344
anm,sac-default,None,18660,588869,27283.4635,-19044.2938,1064.3156
anm,sac-default,None,18670,588929,27287.9511,-19133.2609,1100.0394
anm,sac-default,None,18680,589135,27296.9100,-18921.9064,1050.3284
anm,sac-default,None,18690,589289,27304.3186,-19118.9692,984.8563
anm,sac-default,None,18700,589560,27315.2294,-19546.3778,669.8529
anm,sac-default,None,18710,589730,27323.1057,-19276.9964,834.1035
anm,sac-default,None,18720,589835,27329.0028,-19065.1541,1080.2547
anm,sac-default,None,18730,590024,27337.4608,-19059.8687,884.4013
anm,sac-default,None,18740,590202,27345.5530,-19042.0596,1002.2505
anm,sac-default,None,18750,590290,27350.8540,-19334.3128,956.7318
anm,sac-default,None,18760,590389,27356.6052,-19541.0848,737.6124
anm,sac-default,None,18770,590642,27366.9784,-19500.9441,816.8192
anm,sac-default,None,18780,590728,27372.1872,-19042.2946,727.8296
anm,sac-default,None,18790,590929,27380.9822,-19360.1007,933.8608
anm,sac-default,None,18800,591141,27390.1570,-18666.2871,1139.2151
anm,sac-default,None,18810,591377,27400.0512,-19644.0200,719.1821
anm,sac-default,None,18820,591514,27406.9206,-19331.4343,842.3909
anm,sac-default,None,18830,591652,27413.8491,-19479.4368,890.2765
anm,sac-default,None,18840,591867,27423.0671,-19008.9998,1004.4296
anm,sac-default,None,18850,592081,27432.1967,-18851.3069,1015.7266
anm,sac-default,None,18860,592287,27441.1778,-18947.3034,996.8887
anm,sac-default,None,18870,592464,27449.1881,-19440.3587,784.4820
anm,sac-default,None,18880,592645,27457.3743,-19141.4200,1075.2950
anm,sac-default,None,18890,592813,27465.1615,-18685.2106,1060.5721
anm,sac-default,None,18900,592984,27473.0133,-19146.3635,1076.4133
anm,sac-default,None,18910,593206,27482.4564,-19286.7845,956.8376
anm,sac-default,None,18920,593426,27491.8434,-19006.9020,1036.2183
anm,sac-default,None,18930,593547,27498.1438,-19334.6417,894.4754
anm,sac-default,None,18940,593744,27506.7977,-19152.9729,1012.4814
anm,sac-default,None,18950,593921,27514.8051,-19283.3760,842.9414
anm,sac-default,None,18960,594060,27521.7928,-19273.1664,870.0955
anm,sac-default,None,18970,594221,27529.5280,-18628.2203,1044.3446
anm,sac-default,None,18980,594385,27537.2350,-19173.3799,1025.0785
anm,sac-default,None,18990,594627,27547.3008,-19257.9019,923.8636
anm,sac-default,None,19000,594843,27556.6403,-18982.3740,1017.6623
anm,sac-default,None,19010,595002,27564.1348,-19233.3248,969.3986
anm,sac-default,None,19020,595239,27574.0124,-18569.8609,1167.1464
anm,sac-default,None,19030,595378,27580.9354,-19017.4175,1051.8962
anm,sac-default,None,19040,595615,27590.9367,-19364.1561,812.0923
anm,sac-default,None,19050,595755,27597.8583,-18909.1464,966.9976
anm,sac-default,None,19060,595949,27606.4687,-19020.5901,1085.5390
anm,sac-default,None,19070,596190,27616.4572,-18518.6719,1272.3031
anm,sac-default,None,19080,596372,27624.6456,-18961.7184,1104.8862
anm,sac-default,None,19090,596738,27638.6463,-19140.2781,1021.5050
anm,sac-default,None,19100,596991,27649.0500,-18724.5673,1308.4745
anm,sac-default,None,19110,597169,27657.1388,-18544.9510,1230.6512
anm,sac-default,None,19120,597276,27662.9834,-18003.2634,1174.7393
anm,sac-default,None,19130,597467,27671.5033,-18686.7752,1309.9448
anm,sac-default,None,19140,597801,27684.3403,-18943.7105,831.9988
anm,sac-default,None,19150,597926,27690.6743,-18747.2721,1222.3255
anm,sac-default,None,19160,598162,27700.5443,-18537.6344,1158.7737
anm,sac-default,None,19170,598384,27710.0262,-18586.6083,1334.5034
anm,sac-default,None,19180,598654,27720.9023,-18747.0043,1038.7378
anm,sac-default,None,19190,598779,27727.3752,-18625.6377,1259.6169
anm,sac-default,None,19200,599084,27739.5273,-18864.3059,1023.3636
anm,sac-default,None,19210,599343,27750.0062,-18524.7917,1254.3851
anm,sac-default,None,19220,599640,27761.7287,-18491.2069,1386.4203
anm,sac-default,None,19230,599833,27770.2477,-19075.8068,1101.8856
anm,sac-default,None,19240,600172,27783.3742,-18519.0015,1288.4407
anm,sac-default,None,19250,600333,27790.9449,-19140.6327,1020.7106
anm,sac-default,None,19260,600583,27801.2182,-19281.6927,981.0188
anm,sac-default,None,19270,600765,27809.4101,-18656.1999,1184.5213
anm,sac-default,None,19280,601047,27820.6574,-18518.4760,1289.5379
anm,sac-default,None,19290,601214,27828.4180,-19167.4263,1111.8307
anm,sac-default,None,19300,601411,27837.0702,-19159.5851,1130.1568
anm,sac-default,None,19310,601668,27847.5636,-18991.3552,1176.2716
anm,sac-default,None,19320,601926,27858.1003,-18597.8510,1153.0470
anm,sac-default,None,19330,602228,27869.9271,-19138.4804,1088.5080
anm,sac-default,None,19340,602473,27880.1492,-18667.9943,1136.9271
anm,sac-default,None,19350,602562,27885.6048,-18640.0792,1209.3327
anm,sac-default,None,19360,602791,27895.3660,-18904.9758,1158.0818
anm,sac-default,None,19370,603029,27905.3216,-18332.8013,1145.6097
anm,sac-default,None,19380,603208,27913.4460,-18560.9682,1081.5589
anm,sac-default,None,19390,603362,27920.7528,-18793.6606,1173.4892
anm,sac-default,None,19400,603523,27928.3156,-18824.6031,1313.1653
anm,sac-default,None,19410,603781,27938.8922,-18973.7107,1182.9629
anm,sac-default,None,19420,604068,27950.3398,-19112.4471,1089.6421
anm,sac-default,None,19430,604268,27959.1510,-18752.9159,1121.2252
anm,sac-default,None,19440,604371,27965.0422,-19165.8115,1062.0680
anm,sac-default,None,19450,604539,27972.8927,-18840.7605,1229.4116
anm,sac-default,None,19460,604790,27983.2115,-18380.1674,1239.1802
anm,sac-default,None,19470,605098,27995.2665,-19144.7107,1192.2179
anm,sac-default,None,19480,605241,28002.3072,-18821.3834,1211.3351
anm,sac-default,None,19490,605525,28013.5503,-18699.2432,1187.9268
anm,sac-default,None,19500,605704,28021.6345,-18309.4978,1430.3512
anm,sac-default,None,19510,605918,28030.8173,-18944.2365,1124.3148
anm,sac-default,None,19520,606054,28037.6704,-18535.6116,1077.4247
anm,sac-default,None,19530,606280,28047.3085,-18671.5533,1195.6150
anm,sac-default,None,19540,606515,28057.1280,-18872.1543,1180.2079
anm,sac-default,None,19550,606693,28065.1600,-18618.5976,1197.7094
anm,sac-default,None,19560,606874,28073.1788,-19427.9582,812.3569
anm,sac-default,None,19570,606999,28079.5783,-18433.2229,1325.7276
anm,sac-default,None,19580,607338,28092.6157,-19020.7156,1179.6599
anm,sac-default,None,19590,607459,28098.9169,-18395.8989,1388.8378
anm,sac-default,None,19600,607691,28108.6518,-18655.3124,1394.1523
anm,sac-default,None,19610,607927,28118.5216,-18991.9516,1199.0758
anm,sac-default,None,19620,608208,28129.7875,-18772.3366,1177.7704
anm,sac-default,None,19630,608350,28136.7294,-18613.6455,1235.7934
anm,sac-default,None,19640,608581,28146.4814,-18997.3038,1191.9360
anm,sac-default,None,19650,608774,28154.9553,-19032.4852,1062.6792
anm,sac-default,None,19660,608992,28164.2510,-18898.7933,1148.9340
anm,sac-default,None,19670,609132,28171.1442,-19015.8869,1141.1370
anm,sac-default,None,19680,609403,28182.0151,-18191.2649,1207.1264
anm,sac-default,None,19690,609573,28189.8343,-18430.7821,1237.5887
anm,sac-default,None,19700,609772,28198.6689,-18797.6037,1167.8223
anm,sac-default,None,19710,610041,28209.5582,-18736.2073,1261.0300
anm,sac-default,None,19720,610264,28218.9421,-18948.2629,1013.1907
anm,sac-default,None,19730,610439,28226.8748,-19059.6887,1068.7675
anm,sac-default,None,19740,610627,28235.2944,-19008.7814,1174.3498
anm,sac-default,None,19750,610840,28244.5339,-19140.4304,997.7183
anm,sac-default,None,19760,611038,28253.2677,-18842.2017,1097.8650
anm,sac-default,None,19770,611168,28259.9111,-19005.5476,1018.3971
anm,sac-default,None,19780,611460,28271.5182,-18834.5005,1046.9387
anm,sac-default,None,19790,611655,28279.9956,-18685.0618,1322.3498
anm,sac-default,None,19800,611907,28290.3603,-19049.7813,1075.5884
anm,sac-default,None,19810,612055,28297.5457,-18589.5159,1112.4818
anm,sac-default,None,19820,612347,28309.1214,-18731.7695,1359.4701
anm,sac-default,None,19830,612595,28319.2441,-18546.1447,1113.9194
anm,sac-default,None,19840,612833,28328.8798,-19244.8312,655.6885
anm,sac-default,None,19850,612977,28335.9471,-19249.7861,874.3346
anm,sac-default,None,19860,613107,28342.5044,-19104.6904,908.1808
anm,sac-default,None,19870,613321,28351.6505,-18755.8678,1129.6682
anm,sac-default,None,19880,613517,28360.4279,-18970.5682,990.5538
anm,sac-default,None,19890,613715,28369.1451,-18784.5388,1041.9839
anm,sac-default,None,19900,613821,28374.9922,-19098.2555,919.6124
anm,sac-default,None,19910,613998,28383.0557,-19512.3327,700.8584
anm,sac-default,None,19920,614062,28387.7607,-19303.9923,920.3847
anm,sac-default,None,19930,614155,28393.3510,-19485.7985,778.0623
anm,sac-default,None,19940,614336,28401.7581,-19606.3526,398.1251
anm,sac-default,None,19950,614471,28408.6041,-19344.7269,780.1726
anm,sac-default,None,19960,614665,28417.4283,-19662.0011,636.2427
anm,sac-default,None,19970,614752,28422.7161,-19486.2272,692.6469
anm,sac-default,None,19980,614878,28429.3098,-19596.4322,568.1889
anm,sac-default,None,19990,614925,28433.3947,-19135.4219,770.8796
anm,sac-default,None,20000,615090,28441.2970,-19440.4577,678.0152
anm,sac-default,None,20010,615283,28449.9876,-19581.7040,562.8335
anm,sac-default,None,20020,615378,28455.6134,-19106.9196,727.5302
anm,sac-default,None,20030,615511,28462.4943,-19527.3733,545.0158
anm,sac-default,None,20040,615671,28470.1285,-19240.3311,750.7724
anm,sac-default,None,20050,615835,28477.9511,-19307.8005,616.4719
anm,sac-default,None,20060,616023,28486.6363,-19383.9024,677.0624
anm,sac-default,None,20070,616261,28496.8377,-19520.7117,600.0782
anm,sac-default,None,20080,616329,28501.6125,-19515.6101,688.7252
anm,sac-default,None,20090,616483,28509.1372,-19544.1617,515.4540
anm,sac-default,None,20100,616599,28515.3603,-19648.6779,534.2574
anm,sac-default,None,20110,616801,28524.3840,-19224.7828,848.0072
anm,sac-default,None,20120,616973,28532.4138,-19209.1544,835.6735
anm,sac-default,None,20130,617144,28540.4363,-19430.4827,656.6017
anm,sac-default,None,20140,617306,28548.1917,-19680.7055,598.0649
anm,sac-default,None,20150,617466,28555.8441,-19326.9197,738.2695
anm,sac-default,None,20160,617524,28560.2252,-19300.2567,670.7286
anm,sac-default,None,20170,617788,28571.0973,-19579.1195,662.5689
anm,sac-default,None,20180,618010,28580.7730,-19136.7117,868.2863
anm,sac-default,None,20190,618210,28589.7624,-19195.0734,889.5692
anm,sac-default,None,20200,618342,28596.5300,-19346.9399,717.1537
anm,sac-default,None,20210,618498,28604.0629,-19014.7864,912.2967
anm,sac-default,None,20220,618720,28613.7039,-18998.8297,719.9894
anm,sac-default,None,20230,618938,28623.2618,-19660.7284,595.0915
anm,sac-default,None,20240,619034,28628.8323,-19007.5981,897.2377
anm,sac-default,None,20250,619263,28638.7146,-19033.6156,769.6657
anm,sac-default,None,20260,619474,28647.9216,-18890.3068,876.6311
anm,sac-default,None,20270,619629,28655.4096,-19331.3592,787.0955
anm,sac-default,None,20280,619933,28667.7052,-19314.2734,828.6764
anm,sac-default,None,20290,620111,28675.8929,-19107.9296,857.5753
anm,sac-default,None,20300,620267,28683.3347,-18793.6021,956.2087
anm,sac-default,None,20310,620553,28694.8721,-19175.2238,882.3635
anm,sac-default,None,20320,620684,28701.5015,-19207.5263,927.8639
anm,sac-default,None,20330,620784,28707.2552,-19562.4456,534.5926
anm,sac-default,None,20340,621086,28719.3707,-19088.3430,959.9810
anm,sac-default,None,20350,621398,28731.7221,-19258.5608,639.1416
anm,sac-default,None,20360,621564,28739.4703,-18827.7880,1018.4566
anm,sac-default,None,20370,621593,28742.8748,-18994.0806,941.2211
anm,sac-default,None,20380,621779,28751.2881,-19526.1918,623.5711
anm,sac-default,None,20390,622039,28762.0759,-19525.4331,597.5634
anm,sac-default,None,20400,622367,28774.9915,-18831.0433,903.2673
anm,sac-default,None,20410,622455,28780.3944,-18818.8592,765.7738
anm,sac-default,None,20420,622661,28789.5512,-19195.5584,736.2360
anm,sac-default,None,20430,622806,28796.6686,-19054.2720,925.0745
anm,sac-default,None,20440,623062,28807.3245,-19174.7229,733.3070
anm,sac-default,None,20450,623209,28814.5888,-19205.7480,943.5015
anm,sac-default,None,20460,623334,28821.0977,-18837.1430,1013.5679
anm,sac-default,None,20470,623580,28831.5765,-19422.5909,555.4820
anm,sac-default,None,20480,623867,28843.3532,-19566.2704,698.0824
anm,sac-default,None,20490,624046,28851.5824,-19499.7822,659.6403
anm,sac-default,None,20500,624313,28862.6204,-19263.6912,826.3991
anm,sac-default,None,20510,624521,28871.7345,-19239.9339,807.3582
anm,sac-default,None,20520,624839,28884.2149,-18883.7405,998.5370
anm,sac-default,None,20530,625019,28892.4265,-19586.7594,679.8301
anm,sac-default,None,20540,625189,28900.3661,-19227.6062,865.4870
anm,sac-default,None,20550,625337,28907.6228,-19294.7168,887.7623
anm,sac-default,None,20560,625572,28917.6871,-19716.5438,322.4240
anm,sac-default,None,20570,625786,28927.0441,-19177.3888,915.5061
anm,sac-default,None,20580,625887,28932.9199,-19598.2170,509.4501
anm,sac-default,None,20590,625984,28938.5223,-19342.0305,652.6293
anm,sac-default,None,20600,626185,28947.4515,-19333.3782,694.5064
anm,sac-default,None,20610,626348,28955.0053,-19304.0528,588.8416
anm,sac-default,None,20620,626512,28962.8119,-19183.8469,796.8269
anm,sac-default,None,20630,626614,28968.5899,-19329.1854,729.8966
anm,sac-default,None,20640,626819,28977.6044,-19461.5055,546.5556
anm,sac-default,None,20650,626910,28983.0943,-19274.7385,760.9105
anm,sac-default,None,20660,627108,28991.9984,-18908.0131,825.1226
anm,sac-default,None,20670,627341,29001.9524,-18991.3495,898.4695
anm,sac-default,None,20680,627458,29008.1785,-19278.9040,821.0222
anm,sac-default,None,20690,627669,29017.4067,-18961.0641,908.2391
anm,sac-default,None,20700,627888,29026.8873,-19168.9274,806.0797
anm,sac-default,None,20710,628030,29033.8783,-19542.7568,688.3128
anm,sac-default,None,20720,628182,29041.1612,-19036.0816,896.4351
anm,sac-default,None,20730,628364,29049.4778,-19207.9228,613.7896
anm,sac-default,None,20740,628492,29056.1521,-19520.7981,499.2868
anm,sac-default,None,20750,628594,29061.9659,-19445.6755,653.0028
anm,sac-default,None,20760,628797,29070.9484,-19168.1865,880.6087
anm,sac-default,None,20770,628893,29076.5651,-19381.9266,890.1516
anm,sac-default,None,20780,629071,29084.9425,-19444.9044,709.5452
anm,sac-default,None,20790,629173,29090.6744,-19354.5942,696.3538
anm,sac-default,None,20800,629332,29098.2719,-19616.2548,512.1203
anm,sac-default,None,20810,629541,29107.4547,-19432.1023,567.9450
anm,sac-default,None,20820,629660,29113.7373,-19061.3997,910.7503
